code,date,price,cashdebt,operprof,roa,roic,ret
600309.SH,20050630,11.49,0.1976,39.6528,13.5127,10.8761,0.061005460209547474
600309.SH,20050930,11.7,0.3512,35.4152,19.2871,15.5692,-0.00426439878645754
600309.SH,20060331,17.51,0.0592,34.2448,5.7876,4.885,0.18655666871556903
600309.SH,20060630,14.5,0.2498,27.1566,11.1896,8.8804,-0.3698974844060129
600309.SH,20080331,33.49,0.0251,37.5382,7.0969,6.7833,-0.18037879297584813
600309.SH,20080630,18.73,0.4018,38.4993,17.012,15.6941,-0.13279700663831714
600309.SH,20081231,10.0,4.8567,18.5278,26.8679,26.9342,0.04709160753385059
600309.SH,20090331,15.95,4.4452,24.0232,3.2033,3.379,0.2558027661568674
600309.SH,20090630,15.77,0.8833,32.0342,8.0992,7.9363,-0.08505427393443728
600309.SH,20090930,17.24,0.5586,32.3986,13.6297,13.2103,0.1539573497154912
600309.SH,20091231,24.01,0.8578,26.3955,17.057000000000002,16.6639,0.027873426118255527
600309.SH,20100331,23.75,0.1051,24.0067,3.4428,3.2695,-0.010054546370952908
600309.SH,20100630,14.59,0.0773,27.6834,8.3401,7.9326,-0.2044643503120149
600309.SH,20100930,16.99,0.0645,23.5166,12.1323,11.5745,0.045763554157340666
600309.SH,20101231,19.19,0.1118,25.8487,17.2594,16.9439,0.0020865943929536455
600309.SH,20110331,24.87,0.0578,33.0555,5.2646,4.9142,-0.026583592789079825
600309.SH,20110630,18.71,0.1983,32.1569,11.4326,10.7626,0.11364942086328898
600309.SH,20110930,15.91,0.2342,33.0897,17.2893,16.5145,-0.06744128079553253
600309.SH,20121231,15.61,0.4843,37.282,19.1976,18.6479,0.18373190384483243
600309.SH,20130930,16.25,0.2047,33.1235,15.1233,14.9837,-0.038036580392064485
600309.SH,20131231,20.7,0.2991,27.1434,17.5396,17.891,0.04243359841459654
600309.SH,20140331,17.47,0.0684,30.7908,3.913,3.6402,-0.002857961362280177
600309.SH,20140630,15.16,0.1018,30.0223,7.5404,6.783,-0.10569027658414526
600309.SH,20140930,17.31,0.2095,29.7379,11.2482,10.1054,0.03767367242541511
600309.SH,20141231,21.78,0.1931,33.838,12.4641,11.501,0.20067069546215124
600309.SH,20150331,24.12,0.033,30.4524,2.2417,1.997,0.09746839430520424
600309.SH,20150630,24.18,0.0857,35.2851,5.0844,4.4863,-0.10845745216835952
600309.SH,20150930,15.95,0.1371,28.8562,7.4454,6.6458,-0.15316497250249914
600309.SH,20151231,17.85,0.1958,25.0561,7.9512,7.2612,0.04175613751205208
600309.SH,20160331,14.75,0.0802,26.9951,1.8329,1.7947,0.13479126583473272
600309.SH,20160630,17.3,0.1333,30.562,4.9578,4.7993,0.08438739227754741
600309.SH,20160930,20.56,0.2528,31.6877,8.7716,8.7292,0.0068326278504447155
600309.SH,20170331,27.11,0.0251,39.2307,6.6096,6.3072,0.03338018517502043
600309.SH,20170630,28.64,0.0655,38.4843,14.0923,13.4354,0.2136738658490971
600309.SH,20190930,44.15,0.4787,26.86,12.4552,13.0688,-0.012604263195920253
600309.SH,20191231,56.17,1.0459,23.4557,15.3052,16.934,0.1486764025927385
600332.SH,20030930,7.35,1.6799,18.7501,5.5284,3.99,-0.03081288642953502
600332.SH,20031231,6.61,-0.0172,21.441,6.8694,4.0957,-0.04438598391598361
600332.SH,20040331,7.69,1.4292,17.6249,1.4894,0.7869,0.013089192110014046
600332.SH,20040630,6.03,0.3497,18.4118,2.2432,0.8746,-0.17036534596682215
600332.SH,20040930,4.83,0.6467,16.651,3.1105,1.128,0.027283958948468294
600332.SH,20041231,4.39,0.3253,20.0445,3.9663,1.4588,-0.09964947786231185
600332.SH,20050331,4.11,0.1728,17.2981,1.901,1.3181,-0.08620001791875054
600332.SH,20050630,5.49,0.2233,18.188,3.6757,2.662,0.11983431842694084
600332.SH,20050930,6.68,0.2399,16.3462,5.2314,3.7828,0.08266590573012765
600332.SH,20060331,7.12,-0.0804,16.4773,2.1957,2.1819,0.038659073149750624
600332.SH,20060630,7.3,0.1333,16.9008,4.0897,4.1835,0.05635293655113157
600339.SH,20021231,13.2,0.5302,12.8673,6.852,6.0258,0.0771428758488758
600339.SH,20030331,15.19,0.3962,8.1413,1.0657,0.752,-0.0631385950226642
600339.SH,20030630,14.93,1.0012,11.2027,2.1183,1.6017,0.0033545821461530415
600339.SH,20030930,13.36,0.9906,11.5983,4.192,3.4488,-0.0721813955115784
600339.SH,20031231,9.45,0.0231,16.8631,6.9444,5.6398,0.05659834661724356
600339.SH,20040331,11.42,0.0911,12.4613,2.0511,1.8084,0.042940407234028984
600339.SH,20040630,8.41,0.1628,11.0462,3.6972,2.8594,-0.18113178865836582
600339.SH,20040930,8.26,0.2052,10.7076,4.8833,3.568,0.12492104151231993
600339.SH,20041231,7.18,0.0442,10.0479,6.5999,4.998,-0.039595616084593166
600339.SH,20050331,6.9,-0.1208,12.4999,1.6605,1.1312,-0.03838424300831522
600339.SH,20050630,3.02,-0.046,7.7497,2.7329,1.5822,-0.5414768657910191
600339.SH,20050930,3.84,-0.1004,14.1739,3.5097,1.7669,0.045280704533156496
600339.SH,20060630,4.08,-0.0001,15.2687,1.4405,1.3375,-0.009756174945364685
600339.SH,20080331,14.31,0.0432,28.83,0.8005,0.7072,-0.12528645511890718
600339.SH,20080630,8.43,0.0931,26.2203,3.2023,3.007,-0.20904703309737205
600339.SH,20081231,5.0,0.065,3.0913,3.9911,4.1531,-0.10074990310014315
600339.SH,20090331,6.99,0.0213,13.2819,0.7972,0.6239,0.1814635558833178
600339.SH,20090630,7.35,0.0288,15.9178,0.5082,0.5759,-0.04261630215441958
600339.SH,20090930,6.98,0.0314,23.2838,0.9822,1.1457,-0.02964225495867425
600339.SH,20091231,9.71,0.1208,19.0564,2.1049,-41.4727,0.07371194822870139
600339.SH,20100331,11.18,0.0805,24.8949,1.1464,1.0373,-0.02995818754079203
600339.SH,20100630,7.77,0.0718,30.2091,3.7267,3.9498,-0.22597095327488775
600339.SH,20100930,10.04,0.2016,22.1181,5.6655,6.2304,-0.044798142899894595
600339.SH,20101231,9.32,0.3212,29.6498,9.7144,10.6753,-0.08727958136296868
600339.SH,20110331,12.69,0.1467,24.8199,3.5438,3.3487,0.019093658815579603
600339.SH,20110630,12.16,0.202,20.4655,5.9349,5.7521,0.042845696526311414
600339.SH,20110930,10.81,0.2004,11.9542,6.1849,5.9424,-0.1428541280408282
600339.SH,20121231,4.67,0.1039,0.7993,-3.0096,-3.5019,0.10132394363288555
600339.SH,20130930,3.9,0.1286,11.1953,1.9756,2.625,-0.02030526616074557
600339.SH,20131231,4.34,0.1828,14.7986,3.8762,1.9692,-0.2148140260613795
600339.SH,20140331,4.51,0.0001,12.8109,0.1187,0.1382,-0.10113875624884042
600339.SH,20140630,5.35,0.0436,9.8407,0.0705,0.0822,0.007504725654067792
600339.SH,20140930,6.55,0.013,9.1638,0.6958,0.8283,0.05814677817756126
600339.SH,20141231,5.76,0.0423,-2.5896,-1.2955,-1.7092,-0.11003706354172818
600339.SH,20150331,7.17,0.0506,8.4261,-1.1716,-1.4539,0.159978881428025
600339.SH,20150630,9.33,0.1327,-8.9415,-4.5084,-5.6563,0.014031530804257916
600339.SH,20150930,6.11,0.1102,-3.999,-6.2849,-7.9831,-0.14734713452212436
600339.SH,20151231,7.52,0.0587,-5.8706,-23.9041,-31.2788,-0.05811835484037529
600339.SH,20160930,6.3,0.0802,19.7414,-13.4847,-19.4616,0.15786125922379385
600340.SH,20080331,9.03,-1.0163,16.3564,-0.8403,-1.0842,-0.015384918839479456
600340.SH,20121231,28.23,0.0958,29.6023,7.0536,19.0506,0.25526940757672145
600340.SH,20130930,32.48,-0.1014,28.6823,5.7299,13.3515,-0.12487332988140804
600340.SH,20131231,20.23,-0.4851,29.6204,6.2934,13.8776,-0.03735578654376886
600340.SH,20140331,27.84,-0.1907,48.9722,1.3435,2.5891,0.4195727756188436
600340.SH,20140630,25.17,-0.1321,44.5623,4.2606,7.8301,-0.06050776252657253
600340.SH,20140930,25.23,-0.2519,27.8841,4.9335,8.5094,-0.014949137558467404
600340.SH,20141231,43.6,-0.3414,28.7969,5.3933,10.1382,0.20693389737685203
600340.SH,20150331,55.38,-0.0935,51.5585,0.8931,1.5167,0.13637296411625635
600340.SH,20150630,30.45,-0.0873,34.6641,3.3916,5.6649,0.1344231811889404
600340.SH,20150930,21.9,0.1237,34.3115,4.2542,6.8668,-0.160393384455343
600340.SH,20151231,30.72,0.6794,30.2647,4.8973,8.175,0.17764500891005286
600340.SH,20160331,24.28,-0.285,66.1774,1.1179,1.6105,0.08148526330751846
600340.SH,20160630,24.38,-0.1904,44.1126,3.0258,4.6285,-0.013040119580806035
600340.SH,20160930,28.23,-0.0073,35.7718,3.3682,5.4296,0.057596091653544394
600340.SH,20170331,27.26,-0.0803,62.3919,1.0963,1.5984,0.062047129799798435
600340.SH,20170630,33.58,-0.1194,54.8954,2.8901,4.3261,0.0011918952543319029
600340.SH,20190930,26.97,-0.2908,27.7946,3.4988,4.8126,0.010810916104215676
600346.SH,20030331,11.09,-1.0359,29.8318,0.7829,0.505,-0.04926237864943392
600346.SH,20030630,9.07,-0.6861,20.2073,1.1337,0.7805,-0.05574862476830155
600346.SH,20030930,8.21,-0.6843,23.0213,1.6212,0.944,-0.2091607403949824
600346.SH,20031231,6.41,-0.5423,18.6481,1.5753,1.011,-0.09516834589159852
600346.SH,20040331,8.15,-0.142,24.1836,0.64,0.2633,0.05161623965113554
600346.SH,20040630,6.38,2.0381,17.8814,1.1699,0.5738,-0.09844007281325252
600346.SH,20040930,5.58,0.5749,19.5665,1.5624,0.9509,0.02357316771806681
600346.SH,20041231,5.07,0.6838,25.685,1.3424,1.0381,-0.06859831634275221
600346.SH,20050331,4.16,-0.1324,26.517,0.5724,0.239,-0.19387316901409646
600346.SH,20050630,3.75,0.3994,22.0577,1.1838,0.4645,-0.007968169649176845
600346.SH,20050930,4.09,0.2406,27.3401,1.8062,0.6317,0.0501358124243553
600346.SH,20060331,4.29,-0.4865,25.8605,0.3836,0.3387,0.023585999005879075
600346.SH,20060630,5.49,-0.118,24.5701,1.0347,0.9234,-0.007259560012804223
600346.SH,20080331,10.48,-0.1686,22.8987,0.386,0.5103,-0.2715701452196842
600346.SH,20080630,6.53,-0.1136,20.344,0.8689,1.2164,-0.3492971053697482
600346.SH,20081231,5.67,-0.0749,9.3549,0.9881,1.3714,0.06748229718158465
600346.SH,20090331,8.74,-0.11,28.0137,-0.56,-0.7384,0.15567739768105823
600346.SH,20090630,6.6,-0.1401,21.7529,-1.1474,-1.5081,-0.5852582185487604
600346.SH,20090930,6.1,-0.1821,24.0233,-0.0143,-0.0185,-0.016260520871780405
600346.SH,20091231,8.07,-0.1735,23.2979,1.0311,1.3457,-0.06128043121801341
600346.SH,20100331,11.95,0.0349,27.0362,0.0579,0.0718,0.18819652123697533
600346.SH,20100630,7.19,-0.0882,16.9431,-0.408,-0.5877,-0.08271379211863915
600346.SH,20100930,10.64,-0.1984,29.4329,-0.0554,-0.0791,-0.06371581438610763
600346.SH,20101231,9.68,-0.0055,20.239,1.358,1.557,-0.06692461842289245
600346.SH,20110331,11.41,-0.0282,19.8745,-0.0863,-0.2242,0.015901395123632523
600346.SH,20110630,12.09,0.0555,18.1572,-0.0867,-0.1962,0.14386463974425576
600346.SH,20110930,9.72,-0.0565,21.0786,-0.5278,-1.1232,-0.13904599460876155
600346.SH,20121231,6.61,0.0822,27.514,2.7296,4.0693,0.13417997117930888
600346.SH,20130930,6.0,0.0311,23.2642,2.2653,3.2428,0.00668898815079671
600346.SH,20131231,6.74,0.1192,20.3723,2.8472,4.3228,0.08351063287316984
600346.SH,20140331,7.81,-0.0172,22.0704,-0.2775,-0.404,0.08969218750010148
600346.SH,20140930,9.48,0.042,18.4574,-1.822,-2.7325,0.04863194883803659
600346.SH,20141231,7.61,0.1708,9.6899,-3.5677,-5.6311,-0.10706733679036864
600346.SH,20150331,13.23,-0.0373,21.5733,-0.3757,-0.6141,0.36328349407186983
600346.SH,20150930,5.9,0.0016,11.7845,-4.2223,-7.2956,-1.0422511640870589
600346.SH,20151231,13.0,-0.1127,8.5329,-5.6327,-9.7788,0.024135075735240586
600346.SH,20160331,7.98,0.4359,13.8689,3.2168,4.7568,0.10842843048916327
600346.SH,20160630,5.81,-0.0859,16.4115,7.6518,9.9224,-0.07300089288449028
600346.SH,20160930,7.39,-0.0705,12.448,10.3988,12.9445,-0.0187673068516919
600346.SH,20170331,8.39,0.1174,16.1441,2.3023,3.0252,0.00717706430036365
600346.SH,20170630,8.2,0.0184,11.4153,4.3284,5.4662,0.07467098239661278
600346.SH,20190930,14.93,0.406,18.6782,7.477,7.9012,0.08451798925335972
600346.SH,20191231,16.08,0.1964,29.4049,10.9289,10.7565,0.13637836963645067
600352.SH,20030930,11.82,1.1511,24.9049,11.1994,8.4137,-0.02175818052871669
600352.SH,20031231,11.64,-0.1412,25.6389,13.9037,10.7762,-0.022930941063916903
600352.SH,20040331,16.47,-0.052000000000000005,25.2454,2.3178,1.8523,0.014679162663049075
600352.SH,20040630,6.27,0.4245,24.0657,5.1374,3.8657,-0.13412929996669978
600352.SH,20040930,7.8,0.5136,25.5255,9.0642,6.4549,0.15650387376801364
600352.SH,20041231,7.54,-0.3677,22.7593,11.481,8.4943,-0.08269171584511328
600352.SH,20050331,7.7,0.0055,20.9619,2.5938,1.9208,0.053345980705292714
600352.SH,20050630,5.12,0.1744,20.3997,5.6822,4.3064,0.17221653493576014
600352.SH,20050930,3.87,0.3419,21.1267,9.085,7.0155,-0.0429901849313683
600352.SH,20080630,15.08,2.2523,29.8748,8.9949,11.6343,0.18046651452355428
600352.SH,20091231,11.42,-0.5638,23.0506,10.382,13.1319,0.1228307803806505
600352.SH,20100331,12.53,-0.4534,28.0304,2.4130000000000003,2.9123,0.0023971245997214514
600352.SH,20100630,9.1,-0.7543,21.7113,5.1747,6.0625,-0.16663134105086744
600352.SH,20100930,10.81,-0.5808,22.6951,7.5088,8.7751,0.05514705168758175
600352.SH,20101231,11.73,-0.4451,20.829,8.7298,10.2728,-0.18118422371713475
600352.SH,20110331,11.21,-0.2279,22.7933,2.8322,3.5402,-0.08871969990666735
600352.SH,20110630,9.58,-0.2942,20.9394,4.2651,5.3227,-0.022704793693757108
600352.SH,20110930,7.92,-0.1764,21.3986,6.8321,8.274,-0.1053605156578264
600352.SH,20121231,6.07,0.3334,17.8614,5.6951,6.2815,0.10407998863751709
600352.SH,20130930,12.25,0.1098,31.9034,8.4897,8.2403,0.01646127705407193
600352.SH,20131231,13.22,0.2379,33.4357,10.9245,11.1057,-0.026130639423237505
600352.SH,20140331,16.26,0.0721,38.7711,5.0175,5.3931,0.28073618140066825
600352.SH,20140630,16.15,0.3205,41.3842,10.602,11.1261,0.02317673425093736
600352.SH,20140930,15.52,0.3167,32.7799,13.7784,14.6493,0.10952150881972114
600352.SH,20141231,19.68,0.5932,37.0416,16.7646,17.6158,0.28768207245178085
600352.SH,20150331,29.31,0.0492,38.9755,6.1829,7.0646,0.17112551108886961
600352.SH,20150630,14.17,0.2926,37.8717,9.6339,10.3453,-0.8831432821839285
600352.SH,20150930,9.46,0.5594,29.7277,12.7569,14.1796,-0.09952959534703294
600352.SH,20151231,11.64,0.38,30.9894,13.8877,14.4111,-0.1415532549902954
600352.SH,20160331,10.61,-0.3586,34.1286,1.7566,1.6287,0.2527966087045113
600352.SH,20160630,8.62,-0.402,36.6562,5.3659,4.829,-0.009237940984936362
600352.SH,20160930,9.2,-0.4044,39.773,7.2159,6.5379,-0.05292240145434255
600352.SH,20170331,9.4,-0.0824,37.8978,1.9209,1.8239,-0.025211419346496056
600352.SH,20170630,9.53,-0.0672,36.2275,3.8394,3.6409,0.021209702806858223
600352.SH,20190930,14.06,0.3011,34.1018,10.1567,9.5419,0.007854378115144217
600362.SH,20021231,4.19,0.2235,18.76,3.7589,2.062,-0.11910806566341756
600362.SH,20030331,5.2,-0.0561,20.2309,1.6289,1.0538,0.001924928409584418
600362.SH,20030630,5.1,0.0043,16.7854,3.4257,2.3554,-0.044110698447473194
600362.SH,20030930,5.0,0.1397,22.2064,5.7185,4.3591,0.016129381929883717
600362.SH,20031231,7.78,0.0845,22.3952,7.3513,5.6068,0.23510425637187363
600362.SH,20040331,8.5,-0.0096,29.795,4.069,3.4006,-0.05493371881783752
600362.SH,20040630,7.14,0.17600000000000002,7.8107,7.5601,6.4145,-0.04384263786417649
600362.SH,20040930,6.96,0.2295,20.9913,10.953,9.0881,0.07300336583351914
600362.SH,20041231,5.7,0.2205,18.8547,13.6243,11.3314,-0.09371401027150263
600362.SH,20050331,4.93,0.3071,25.2909,5.2488,4.3816,-0.19140793934991204
600362.SH,20050630,4.32,0.5676,25.1113,10.7966,9.1923,-0.016073824831060908
600362.SH,20050930,5.47,1.7952,22.5698,14.5669,12.2813,0.12858153231622013
600362.SH,20060331,7.63,0.836,32.1417,8.386000000000001,7.8211,0.09767207566678753
600362.SH,20060630,11.35,0.8319,47.0657,17.840999999999994,17.0126,-0.05151353445010801
600362.SH,20080331,31.09,0.1745,16.7635,5.8948,4.905,-0.42846437315905295
600362.SH,20080630,22.51,0.4384,13.4334,12.4339,10.7245,-0.27954152010904415
600362.SH,20081231,9.98,1.5233,7.8751,10.8773,9.1931,-0.0659153284143259
600362.SH,20090331,23.1,1.228,4.0577,0.86,0.7484,0.4002837493661668
600362.SH,20090630,33.67,0.7012,17.6593,4.9114,4.2958,0.16635233024840254
600362.SH,20090930,34.17,0.5757,8.687000000000001,7.1008,6.5162,0.026691976096815107
600362.SH,20091231,40.21,0.4313,11.5915,9.7111,8.6131,-0.05326846257731663
600362.SH,20100331,35.65,0.0047,9.46,2.75,2.5215,0.017258880792114278
600362.SH,20100630,24.06,0.0967,10.2035,7.6545,7.0421,-0.17878246701692374
600362.SH,20100930,31.12,0.445,11.2789,11.251,10.2362,0.0106607373737819
600362.SH,20101231,45.17,-0.6195,12.215,13.528,13.9474,0.24938706706246136
600362.SH,20110331,38.85,0.5471,8.9976,3.8823,3.8753,-0.07270967931476321
600362.SH,20110630,35.44,5.1359,10.6502,8.8083,9.0032,0.06951703334400199
600362.SH,20110930,26.7,2.298,10.7138,10.743,11.0683,-0.21032769554231254
600362.SH,20121231,23.86,33.0258,3.8574,8.3836,8.5716,0.1709862128852094
600362.SH,20131231,14.18,3.9182,5.2243,5.5333,5.1971,-0.07143464580308907
600362.SH,20140331,12.39,0.133,1.9574,0.7852,0.6887,-0.04497799528307759
600362.SH,20140630,12.27,5.9234,3.3586,1.965,1.7222,0.004083304979370781
600362.SH,20140930,13.82,1.4161,3.588,4.1495,3.7734,0.03609968414890648
600362.SH,20141231,18.44,0.3308,4.1061,4.2474,3.8811,0.18666938973005795
600362.SH,20150331,20.88,0.0199,1.8454,0.3744,0.2756,0.1445386584103008
600362.SH,20150630,21.51,1.6669999999999998,3.8136,1.3462,1.1561,-0.14474214280292622
