code,date,price,high,low,dolvol,baspread
000792.SZ,20090930,49.63,58.23,48.59,6665761788.0,9.639999999999992
000792.SZ,20091030,49.6,53.73,48.81,5304076194.0,4.9199999999999955
000792.SZ,20091130,58.89,62.6,48.65,8648447060.0,13.950000000000005
000792.SZ,20091231,56.99,62.51,54.0,5169445264.0,8.509999999999998
000792.SZ,20100129,53.5,64.68,51.52,6901002082.0,13.160000000000005
000792.SZ,20100226,53.95,55.69,50.63,2171713600.0,5.059999999999995
000792.SZ,20100331,50.89,57.03,50.38,4658528928.0,6.649999999999999
000792.SZ,20100430,45.89,52.55,44.6,6175958300.0,7.949999999999997
000792.SZ,20100531,45.0,47.02,40.0,4266577968.0,7.020000000000002
000792.SZ,20100630,39.0,44.9,38.7,2330559064.0,6.199999999999997
000792.SZ,20100730,43.28,45.66,36.45,4478668528.0,9.209999999999994
000792.SZ,20100831,57.25,58.29,43.13,9822082564.0,15.159999999999995
000792.SZ,20100930,61.2,64.92,55.87,10869084348.0,9.050000000000004
000792.SZ,20101029,67.78,73.48,61.61,11609591852.0,11.870000000000005
000792.SZ,20101130,58.0,78.05,55.96,12786905140.0,22.09
000792.SZ,20101231,66.24,71.09,56.91,8262002036.0,14.180000000000007
000792.SZ,20110131,55.9,68.9,49.1,5377446336.0,19.800000000000004
000792.SZ,20110228,57.77,61.99,55.05,3803080812.0,6.940000000000005
000792.SZ,20110331,52.11,62.5,51.3,2920919166.0,11.200000000000005
000792.SZ,20110429,54.02,60.08,50.86,7632362390.0,9.22
000792.SZ,20110531,54.06,59.5,49.99,6154202114.0,9.509999999999998
000792.SZ,20110630,59.0,60.6,52.73,7406675344.0,7.870000000000003
000792.SZ,20110729,55.08,61.11,55.05,7446192960.0,6.060000000000002
000792.SZ,20110831,52.37,56.27,50.5,4902645784.0,5.770000000000002
000792.SZ,20110930,43.4,52.84,43.1,2988011656.0,9.740000000000002
000792.SZ,20111031,41.75,45.92,37.03,2624778936.0,8.89
000792.SZ,20111130,39.8,44.5,38.61,3055437416.0,5.8900000000000015
000792.SZ,20111230,31.97,41.55,30.33,3044764928.0,11.22
000792.SZ,20120131,32.55,36.39,30.01,4086558754.0,6.379999999999999
000792.SZ,20120229,37.48,39.32,32.23,7555618524.0,7.0900000000000025
000792.SZ,20120330,31.9,40.9,31.6,7989204610.0,9.299999999999997
000792.SZ,20120427,33.62,34.48,31.85,3084662544.0,2.6299999999999955
000792.SZ,20120531,31.52,35.5,30.94,4666389096.0,4.559999999999999
000792.SZ,20120629,33.77,34.95,29.89,4446061216.0,5.060000000000001
000792.SZ,20120731,33.0,36.19,32.71,6966930720.0,3.479999999999997
000792.SZ,20120831,30.68,35.85,30.3,3542847332.0,5.550000000000002
000792.SZ,20120928,28.96,32.9,27.78,2705005944.0,5.119999999999997
000792.SZ,20121031,24.99,29.63,24.7,2123546416.0,4.93
000792.SZ,20121130,22.9,26.28,22.48,1697850348.0,3.8000000000000007
000792.SZ,20121231,26.8,27.16,22.22,3364141292.0,4.940000000000001
000792.SZ,20130131,27.62,27.9,25.51,4136877928.0,2.389999999999997
000792.SZ,20130228,27.24,29.36,26.28,3436284768.0,3.0799999999999983
000792.SZ,20130329,29.4,29.48,26.5,4827112968.0,2.9800000000000004
000792.SZ,20130426,24.35,30.11,24.01,3576500976.0,6.099999999999998
000792.SZ,20130531,23.47,24.28,21.35,3697428992.0,2.93
000792.SZ,20130628,16.94,23.62,15.6,2101946264.0,8.020000000000001
000792.SZ,20130731,16.16,19.4,16.0,3310441888.0,3.3999999999999986
000792.SZ,20130830,17.91,18.28,15.91,3568873680.0,2.370000000000001
000792.SZ,20130930,18.55,20.29,17.85,3614668864.0,2.4399999999999977
000792.SZ,20131031,16.28,20.0,15.9,2506863612.0,4.1
000792.SZ,20131129,17.36,17.66,16.1,1635304788.0,1.5599999999999987
000792.SZ,20131231,16.73,18.37,16.29,1883452386.0,2.0800000000000023
000792.SZ,20140130,14.9,16.86,14.62,1132222296.0,2.24
000792.SZ,20140228,14.97,16.11,14.41,1269808320.0,1.6999999999999993
000792.SZ,20140331,14.96,16.5,14.5,1584072484.0,2.0
000792.SZ,20140430,14.4,15.88,14.2,1461289728.0,1.6800000000000015
000792.SZ,20140530,15.8,15.94,14.3,1654421172.0,1.6399999999999988
000792.SZ,20140630,15.07,15.92,14.61,991514522.0,1.3100000000000005
000792.SZ,20140731,16.4,16.6,14.62,2730848703.27,1.9800000000000024
000792.SZ,20140829,17.98,19.37,16.02,5427741229.4,3.3500000000000014
000792.SZ,20140930,18.3,18.78,17.19,3485205718.21,1.59
000792.SZ,20141031,18.71,18.72,18.3,198845502.83,0.41999999999999815
000792.SZ,20141128,21.7,22.68,18.01,6937279020.04,4.669999999999998
000792.SZ,20141231,21.7,24.53,20.98,9921120916.34,3.5500000000000007
000792.SZ,20150130,26.88,27.7,21.21,9127271770.31,6.4899999999999975
000792.SZ,20150227,26.42,27.84,24.71,6641738439.23,3.129999999999999
000792.SZ,20150331,29.47,30.6,25.88,10871061619.73,4.7200000000000015
000792.SZ,20150430,28.68,31.33,26.91,12480326961.83,4.419999999999998
000792.SZ,20150529,30.54,31.96,25.74,12022704059.23,6.220000000000002
000792.SZ,20150630,28.38,34.84,24.01,21760559925.57,10.830000000000002
000792.SZ,20150731,20.6,29.87,17.54,9891249891.56,12.330000000000002
000792.SZ,20150831,18.31,24.9,16.01,7289655263.96,8.889999999999997
000792.SZ,20150930,16.98,20.0,16.41,3002714154.51,3.59
000792.SZ,20151030,19.6,19.83,17.35,4941564439.13,2.479999999999997
000792.SZ,20151130,22.7,27.45,19.15,22741412311.36,8.3
000792.SZ,20151231,25.68,28.55,21.55,19084285807.39,7.0
000792.SZ,20160129,18.6,25.86,16.79,9905743547.55,9.07
000792.SZ,20160229,16.27,19.6,15.78,6013081224.4,3.8200000000000016
000792.SZ,20160331,19.24,19.58,16.09,8182544440.06,3.4899999999999984
000792.SZ,20160429,17.58,19.93,17.3,7164329604.4,2.629999999999999
000792.SZ,20160531,18.5,19.27,17.02,6602137610.15,2.25
000792.SZ,20160630,21.1,22.3,17.43,12153193983.69,4.870000000000001
000792.SZ,20160729,19.98,22.78,19.72,7500333356.49,3.0600000000000023
000792.SZ,20160831,20.29,21.29,19.0,4617046966.47,2.289999999999999
000792.SZ,20160930,18.66,20.53,18.29,2410679729.25,2.240000000000002
000792.SZ,20161031,18.94,19.88,18.72,2276852333.64,1.16
000792.SZ,20161130,20.32,21.46,18.78,6116030140.47,2.68
000792.SZ,20161230,19.07,20.64,18.94,3394678104.4,1.6999999999999993
000792.SZ,20170126,18.57,20.12,17.7,3326558156.9,2.4200000000000017
000792.SZ,20170228,18.6,19.08,18.38,3000077468.78,0.6999999999999993
000792.SZ,20170331,18.39,19.19,18.13,3962752350.65,1.0600000000000025
000792.SZ,20170428,16.06,19.15,15.8,3278785883.44,3.3499999999999983
000792.SZ,20170531,14.16,16.14,13.83,1893810409.97,2.3100000000000005
000792.SZ,20170630,10.45,14.88,9.72,3386408253.62,5.16
000792.SZ,20170731,11.59,11.77,9.45,5746269558.27,2.3200000000000003
000792.SZ,20170831,11.64,12.59,10.93,7259841817.98,1.66
000792.SZ,20170929,18.92,20.68,11.38,51946232360.94,9.3
000792.SZ,20171031,15.43,19.73,14.82,20750123632.8,4.91
000792.SZ,20171130,13.72,16.2,12.45,20780805618.78,3.75
000792.SZ,20171229,13.91,14.53,12.22,15314453309.45,2.3099999999999987
000792.SZ,20180131,13.0,16.72,13.0,25663435735.42,3.719999999999999
000792.SZ,20180228,12.95,13.3,10.9,7704524565.48,2.4000000000000004
000792.SZ,20180330,12.91,14.28,11.71,9310585279.25,2.5699999999999985
000792.SZ,20180427,12.19,14.65,11.97,8287939808.04,2.68
000792.SZ,20180531,12.29,13.66,11.97,5897087023.6,1.6899999999999995
000792.SZ,20180629,10.82,12.47,10.13,3501298687.76,2.34
000792.SZ,20180731,8.89,11.15,8.41,4507083905.37,2.74
000792.SZ,20180831,8.44,8.99,6.94,4589007076.87,2.05
000792.SZ,20180928,9.08,9.6,8.01,6455140727.87,1.59
000792.SZ,20181031,7.6,9.32,6.94,2760135212.25,2.38
000792.SZ,20181130,8.32,8.83,7.51,3789958791.67,1.3200000000000005
000792.SZ,20181228,6.98,8.71,6.9,2069501573.87,1.8100000000000005
000792.SZ,20190131,5.91,7.04,5.91,4593963337.19,1.13
000792.SZ,20190228,7.25,7.56,5.93,4385679560.32,1.63
000792.SZ,20190329,6.75,7.98,6.6,6809663090.37,1.3800000000000008
